number,Inventors,cities,countries,date,year
"5,602,067", Lo; Frederick Y.,Edison, NJ,       November 3,1994
"5,539,076", Nowlin; Thomas E.,West Windsor, CA,       February 15,1995
"5,539,076", Schregenberger; Sandra D.,Bridgewater, NJ,       February 15,1995
"6,569,963", Nowlin; Thomas E.,West Windsor, CA,       May 9,2002
"6,569,963", Schregenberger; Sandra D.,Hillsborough, NJ,       May 9,2002
"6,410,474", Nowlin; Thomas E.,West Windsor, CA,       March 10,1997
"6,410,474", Schregenberger; Sandra D.,Neshanic, NJ,       March 10,1997
"4,608,473", Paek; Un C.,West Windsor, CA,29-Apr,1985
"4,608,473", Schroeder Jr.; Charles M.,North Hanover Township," Burlington County, NJ ,CA",29-Apr,1985
"4,539,226", Paek; Un C.,West Windsor, CA,       March 2,1984
"4,539,226", Schroeder Jr.; Charles M.,North Hanover Township," Burlington County, NJ ,CA",       March 2,1984
"4,533,378", Paek; Un C.,West Windsor, CA,28-May,1982
"4,533,378", Schroeder Jr.; Charles M.,North Hanover Township," Burlington County, NJ ,CA",28-May,1982
"4,594,088", Paek; Un-Chul ,West Windsor, CA,       May 28,1985
"4,594,088", Schroeder; Charles M.,North Hanover Township," Burlington County, NJ ,CA",       May 28,1985
"8,802,018", Patel; Shekhar ,East Windsor, CA,08-Feb,2006
"8,802,018", Kiely; Laurence J.,Westford," VT ,CA",08-Feb,2006
"7,034,152", Shi; Zhongping ,West Windsor, CA,       December 11,2003
"7,034,152", Patel; Ramesh N.,Bridgewater, NJ,       December 11,2003
"4,873,356", Karanewsky; Donald S.,East Windsor, CA,       September 30,1987
"4,873,356", Thottathil; John K.,Lawrenceville, NJ,       September 30,1987
"4,873,356", Heikes; James E.,East Windsor, CA,       September 30,1987
"4,873,356", Grosso; John A.,Princeton Junction," NJ ,CA",       September 30,1987
"6,011,137", Pirozzi; Gregorio ,East Windsor, CA,       April 3,1996
"6,011,137", Kay; Brian K.,Chapel Hill, NC,       April 3,1996
"5,981,207", Pirozzi; Gregorio ,East Windsor, CA,       April 3,1996
"5,981,207", Kay; Brian K.,Chapel Hill, NC,       April 3,1996
"7,279,548", Pirozzi; Gregorio ,East Windsor, CA,       June 28,2002
"7,279,548", Kay; Brian K.,Madison, WI,       June 28,2002
"RE29,014", Ramlow; Gerhard G.,East Windsor, CA,       August 25,1975
"RE29,014", Patton Jr.; John T.,Wyandotte, MI,       August 25,1975
"5,258,420", Arroyo; Nestor A.,East Windsor, CA,       June 10,1991
"5,258,420", Stark; Casper F.,Pompton Lakes," NJ ,CA",       June 10,1991
"5,106,614", Arroyo; Nestor A.,East Windsor, CA,18-Dec,1989
"5,106,614", Stark; Casper F.,Pompton Lakes," NJ ,CA",18-Dec,1989
"4,900,546", Arroyo; Nestor ,East Windsor, CA,       July 30,1987
"4,900,546", Stark; Casper F.,Pompton Lakes," NJ ,CA",       July 30,1987
"5,216,207", Prabhu; Ashok N.,East Windsor, CA,       February 27,1991
"5,216,207", Conlon; Edward J.,Princeton, NJ,       February 27,1991
"4,874,550", Prabhu; Ashok N.,East Windsor, CA,       December 2,1988
"4,874,550", Hang; Kenneth W.,Princeton, NJ,       December 2,1988
"5,082,804", Prabhu; Ashok N.,East Windsor, CA,       December 15,1989
"5,082,804", Hang; Kenneth W.,West Chester," PA ,CA",       December 15,1989
"RE34,982", Prabhu; Ashok N.,East Windsor, CA,       January 4,1994
"RE34,982", Hang; Kenneth W.,Westchester," PA ,CA",       January 4,1994
"5,188,752", Prencipe; Michael (E.,E. Windsor, CA,22-Apr,1991
"5,188,752", McCandlish; Elizabeth F.,Highland Park, NJ,22-Apr,1991
"8,168,649", Shen; Hong ,West Windsor, CA,       June 26,2006
"8,168,649", Tata; James R.,Westfield, NJ,       June 26,2006
"5,204,032", Ramamurthy; Arakalgud V.,East Windsor, CA,       June 15,1989
"5,204,032", Rifi; Mahmoud R.,Kendall Park," NJ ,CA",       June 15,1989
"4,014,846", Ramlow; Gerhard G.,East Windsor, CA,29-Apr,1974
"4,014,846", Pizzini; Louis C.,Trenton, MI,29-Apr,1974
"3,931,092", Ramlow; Gerhard G.,East Windsor, CA,       April 29,1974
"3,931,092", Pizzini; Louis C.,Trenton, MI,       April 29,1974
"6,720,347", Kimball; S. David (E.,E. Windsor, CA,       March 29,2002
"6,720,347", Kim; Kyoung S.,North Brunswick, NJ,       March 29,2002
"6,407,124", Kimball; S. David (E.,E. Windsor, CA,       June 10,1999
"6,407,124", Kim; Kyoung S.,North Brunswick, NJ,       June 10,1999
"4,615,918", Cody; Charles A.,East Windsor, CA,       July 10,1985
"4,615,918", De Sesa; Michael A.,Fair Haven, NJ,       July 10,1985
"4,600,738", Cody; Charles A.,East Windsor, CA,       July 10,1985
"4,600,738", De Sesa; Michael A.,Fair Haven, NJ,       July 10,1985
"4,710,404", Cody; Charles A.,East Windsor, CA,       July 11,1986
"4,710,404", Desesa; Michael A.,Fair Haven, NJ,       July 11,1986
"4,386,059", Cody; Charles A.,East Windsor, CA,       May 7,1982
"4,386,059", Youngken; Carle H.,Hightstown," NJ ,CA",       May 7,1982
"7,378,427", Antane; Madelene ,West Windsor, CA,       June 17,2005
"7,378,427", Failli; Amedeo A.,Princeton Junction," NJ ,CA",       June 17,2005
"9,266,147", Atakan; Vahit ,West Windsor, CA,30-Sep,2013
"9,266,147", Kuppler; John P.,Green Brook, NJ,30-Sep,2013
"4,665,138", Veazey; Richard L.,East Windsor, CA,       March 21,1985
"4,665,138", Aylward; David E.,Hazelton," PA ,CA",       March 21,1985
"4,434,242", Veazey; Richard L.,East Windsor, CA,       November 24,1982
"4,434,242", Aylward; David E.,Madison," NJ ,CA",       November 24,1982
"4,575,403", Rosenhouse; Harvey ,East Windsor, CA,       June 1,1984
"4,575,403", Dore; Jeffrey C.,Hamilton Square," NJ ,CA",       June 1,1984
"4,483,746", Rosenhouse; Harvey ,East Windsor, CA,       June 4,1982
"4,483,746", Dore; Jeffrey C.,Hamilton Square," NJ ,CA",       June 4,1982
"6,790,432", Ruettinger; Wolfgang F.,East Windsor, CA,       June 12,2002
"6,790,432", Farrauto; Robert J.,Princeton," NJ ,CA",       June 12,2002
"7,357,911", Ruettinger; Wolfgang Friedrich ,East Windsor, CA,       December 16,2005
"7,357,911", Farrauto; Robert J.,Princeton," NJ ,CA",       December 16,2005
"4,386,940", Sacks; Martin E.,East Windsor, CA,       October 8,1981
"4,386,940", McClelland; Richard H.,Pittsburgh," PA ,CA",       October 8,1981
"7,244,721", Zhu; Zhaoning ,East Windsor, CA,       January 18,2002
"7,244,721", Njoroge; F.,Warren, NJ,       January 18,2002
"5,416,158", Santhanam; Mahalingham ,East Windsor, CA,       February 28,1994
"5,416,158",   Reichert; William W.,Freehold," NJ ,CA",       February 28,1994
"4,964,880", Berlowitz; Paul J.,East Windsor, CA,       June 9,1989
"4,964,880", Homan; Howard S.,Piscataway, NJ,       June 9,1989
"4,100,321", Schlesinger; Sheldon Irwin ,East Windsor, CA,       May 26,1976
"4,100,321", Boszak; Ronald J.,Trenton," NJ ,CA",       May 26,1976
"4,091,194", Schlesinger; Sheldon Irwin ,East Windsor, CA,       May 26,1976
"4,091,194", Boszak; Ronald J.,Trenton," NJ ,CA",       May 26,1976
"4,076,536", Schlesinger; Sheldon Irwin ,East Windsor, CA,       May 26,1976
"4,076,536", Boszak; Ronald J.,Trenton," NJ ,CA",       May 26,1976
"4,054,732", Schlesinger; Sheldon Irwin ,East Windsor, CA,       May 26,1976
"4,054,732", Boszak; Ronald J.,Trenton," NJ ,CA",       May 26,1976
"3,997,344", Schlesinger; Sheldon Irwin ,East Windsor, CA,       July 5,1974
"3,997,344", Boszak; Ronald J.,Trenton," NJ ,CA",       July 5,1974
"5,162,285", Fischer; H. Eric (E.,E. Windsor, CA,       April 10,1992
"5,162,285", McMillan; Jeffrey W.,Plainsboro," NJ ,CA",       April 10,1992
"5,126,490", Fischer; H. Eric (E.,E. Windsor, CA,       November 28,1990
"5,126,490", McMillan; Jeffrey W.,Plainsboro," NJ ,CA",       November 28,1990
"9,987,381", Kim; Joonyoung ,West Windsor, CA,31-Oct,2014
"9,987,381", Carson; Richard E.,Guilford, CT,31-Oct,2014
"7,276,608", Sun; Chongqing ,East Windsor, CA,       July 12,2004
"7,276,608", Sulsky; Richard B.,West Trenton, NJ,       July 12,2004
"8,318,735", Keertikar; Kartik M.,East Windsor, CA,       October 29,2007
"8,318,735", Guzi; Timothy J.,Sudbury," MA ,CA",       October 29,2007
"6,913,739", Ruettinger; Wolfgang F.,East Windsor, CA,       November 9,2001
"6,913,739", Farrauto; Robert J.,Princeton," NJ ,CA",       November 9,2001
"4,991,652", Shu; Paul ,West Windsor, CA,       July 23,1990
"4,991,652", Shu; Winston R.,Dallas," TX ,CA",       July 23,1990
"4,940,091", Shu; Paul ,West Windsor, CA,       January 3,1989
"4,940,091", Shu; Winston R.,Dallas," TX ,CA",       January 3,1989
"4,940,090", Shu; Paul ,West Windsor, CA,       January 3,1989
"4,940,090", Shu; Winston R.,Dallas," TX ,CA",       January 3,1989
"4,522,934", Shum; Wilfred P.,East Windsor, CA,       February 22,1983
"4,522,934", White; John F.,Princeton, NJ,       February 22,1983
"4,607,122", Shum; Wilfred P.,East Windsor, CA,       April 27,1981
"4,607,122", White; John F.,Princeton, NJ,       April 27,1981
"4,558,154", Shum; Wilfred P.,East Windsor, CA,       April 27,1981
"4,558,154", White; John F.,Princeton, NJ,       April 27,1981
"4,169,812", Smith; David W.,East Windsor, CA,       March 7,1978
"4,169,812", Baadsgaard; Marinus J.,Henderson," NV ,CA",       March 7,1978
"5,316,562", Smithgall; David H.,East Windsor, CA,       July 6,1992
"5,316,562", Woodward; Alan T.,Lilburn," GA ,CA",       July 6,1992
"5,228,893", Smithgall; David H.,East Windsor, CA,       November 27,1991
"5,228,893", Woodward; Alan T.,Lilburn," GA ,CA",       November 27,1991
"7,935,226", Song; Limin ,West Windsor, CA,       August 20,2008
"7,935,226", Disko; Mark M.,Glen Gardner, NJ,       August 20,2008
"4,220,628", Striffler Jr.,East Windsor, CA,       October 10,1978
"4,220,628", Kolakowski; Michael A.,Milltown," NJ ,CA",       October 10,1978
"4,569,941", Wang; Nai-Yi ,East Windsor, CA,       January 17,1985
"4,569,941", Barton; Jeffrey N.,New York," NY ,CA",       January 17,1985
"4,632,929", Wang; Nai-Yi ,East Windsor, CA,       September 23,1985
"4,632,929", Barton; Jeffrey N.,New York," NY ,CA",       September 23,1985
"7,314,882", Sun; Chongqing ,East Windsor, CA,       January 12,2006
"7,314,882", Ewing; William R.,Yardley, PA,       January 12,2006
"7,709,647", Sun; Chongqing ,East Windsor, CA,       April 17,2008
"7,709,647", Ewing; William R.,Yardley, PA,       April 17,2008
"7,361,766", Sun; Chongqing ,East Windsor, CA,       January 12,2006
"7,361,766", Ewing; William R.,Yardley, PA,       January 12,2006
"6,670,386", Sun; Chongqing ,East Windsor, CA,       July 31,2002
"6,670,386", Robl; Jeffrey A.,Newtown, PA,       July 31,2002
"7,572,808", Sun; Chongqing ,East Windsor, CA,       June 16,2006
"7,572,808", Sher; Philip M.,Plainsboro, NJ,       June 16,2006
"5,177,104", Chao; Sam T.,East Windsor, CA,       April 3,1990
"5,177,104", Gordon; Eric M.,Pennington," NJ ,CA",       April 3,1990
"4,695,586", Chao; Sam T.,East Windsor, CA,       September 23,1986
"4,695,586", Gordon; Eric M.,Pennington," NJ ,CA",       September 23,1986
"5,264,455", Chao; Sam T.,East Windsor, CA,       July 1,1991
"5,264,455", Gordon; Eric M.,Pennington, NJ,       July 1,1991
"5,073,300", Veazey; Richard L. (E.,E. Windsor, CA,       April 2,1990
"5,073,300", Bardasz; Ewa A.,Langhorne," PA ,CA",       April 2,1990
"4,946,626", Veazey; Richard L. (E.,E. Windsor, CA,       June 14,1988
"4,946,626", Bardasz; Ewa A.,Langhorne," PA ,CA",       June 14,1988
"4,650,822", Veazey; Richard L.,East Windsor, CA,       February 22,1985
"4,650,822", Bledsoe Jr.; James O.,Jacksonville," FL ,CA",       February 22,1985
"4,694,047", Veazey; Richard L.,East Windsor, CA,       November 6,1986
"4,694,047", Hayes; Kathryn S.,Norristown," PA ,CA",       November 6,1986
"4,690,983", Veazey; Richard L.,East Windsor, CA,       November 5,1986
"4,690,983", Hayes; Kathryn S.,Norristown," PA ,CA",       November 5,1986
"4,690,982", Veazey; Richard L.,East Windsor, CA,       November 5,1986
"4,690,982", Hayes; Kathryn S.,Norristown," PA ,CA",       November 5,1986
"4,690,984", Veazey; Richard L.,East Windsor, CA,       November 25,1986
"4,690,984", Pavlin; Mark S.,Lawrenceville," NJ ,CA",       November 25,1986
"4,665,139", Veazey; Richard L.,East Windsor, CA,       March 21,1985
"4,665,139", Pennington; B.,Sulphur," LA ,CA",       March 21,1985
"4,435,519", Veazey; Richard L.,East Windsor, CA,       November 24,1982
"4,435,519", Pennington; B.,Sulphur," LA ,CA",       November 24,1982
"7,388,098", Rosso; Victor W.,East Windsor, CA,       September 24,2001
"7,388,098", Okuniewicz; Francis J.,Somerset, NJ,       September 24,2001
"7,388,098", Randazzo; Michael E.,East Windsor, CA,       September 24,2001
"7,388,098", Hennings; D.,Loveland, CO,       September 24,2001
"4,611,067", Volante; Ralph P.,East Windsor, CA,       January 31,1985
"4,611,067", Verhoeven; Thomas R.,Cranford, NJ,       January 31,1985
"4,582,914", Volante; Ralph P.,East Windsor, CA,       January 31,1985
"4,582,914", Verhoeven; Thomas R.,Cranford, NJ,       January 31,1985
"4,512,988", Karanewsky; Donald S.,East Windsor, CA,       March 1,1984
"4,512,988", Ryono; Denis E.,Princeton," NJ ,CA",       March 1,1984
"9,840,478", Keertikar; Kartik M.,East Windsor, CA,29-Jul,2014
"9,840,478", Loughran; H.,Perkasie, PA,29-Jul,2014
"6,669,743", Berlowitz; Paul J (E.,E. Windsor, CA,       February 27,2001
"6,669,743", Cook; Bruce R.,Pittstown," NJ ,CA",       February 27,2001
"6,309,432", Berlowitz; Paul J (E.,E. Windsor, CA,       June 16,1998
"6,309,432", Cook; Bruce R.,Pittstown," NJ ,CA",       June 16,1998
"5,766,274", Berlowitz; Paul J.,East Windsor, CA,       February 7,1997
"5,766,274", Cook; Bruce R.,Pittstown," NJ ,CA",       February 7,1997
"6,332,974", Berlowitz; Paul J. (E.,E. Windsor, CA,       September 11,1998
"6,332,974", Habeeb; Jacob J.,Westfield," NJ ,CA",       September 11,1998
"4,929,780", Wright; Bernard S.,East Windsor, CA,       May 12,1988
"4,929,780", Gould; Ronald M.,Sewell, NJ,       May 12,1988
"9,796,720", Xiao; Zili ,East Windsor, CA,21-Aug,2014
"9,796,720", Weinstein; David S.,East Windsor,CA,21-Aug,2014
"5,939,438", Henrie II; Robert N.,East Windsor, CA,       September 9,1998
"5,939,438", Cullen; Thomas G.,Milltown, NJ,       September 9,1998
"5,593,838", Zanzucchi; Peter J.,West Windsor, CA,       May 31,1995
"5,593,838", Cherukuri; Satyam C.,Cranbury, NJ,       May 31,1995
"9,902,740", Zhang; Yong ,West Windsor, CA,26-May,2017
"9,902,740", Borzilleri; Robert M.,Carversville, PA,26-May,2017
"9,902,740", Donnell; Andrew F.,West Windsor, CA,26-May,2017
"9,902,740", Schroeder; Gretchen M.,Ewing, NJ,26-May,2017
"10,112,975", Zhang; Yong ,West Windsor, CA,17-Oct,2017
"10,112,975", McDonald; Ivar M.,East Haddam, CT,17-Oct,2017
"9,822,144", Zhang; Yong ,West Windsor, CA,05-May,2017
"9,822,144", McDonald; Ivar M.,East Haddam, CT,05-May,2017
"9,676,794", Zhang; Yong ,West Windsor, CA,15-Nov,2016
"9,676,794", McDonald; Ivar M.,East Haddam, CT,15-Nov,2016
"6,576,214", Lee; Lap-Keung ,West Windsor, CA,       May 29,2001
"6,576,214", Pelrine; Bruce P.,Ewing," NJ ,CA",       May 29,2001
"7,342,016", Keertikar; Kartik M.,East Windsor, CA,       December 19,2002
"7,342,016", Alvarez; Carmen S.,Roselle Park, NJ,       December 19,2002
"5,256,469", Prabhu; Ashok N.,East Windsor, CA,       December 18,1991
"5,256,469", Thaler; Barry J.,Lawrenceville," NJ ,CA",       December 18,1991
"6,306,528", Fasano; Benjamin V.,New Windsor, CA,       May 13,1999
"6,306,528", Goland; David B.,Sopot, PL,       May 13,1999
"6,200,373", Fasano; Benjamin V.,New Windsor, CA,       May 13,1999
"6,200,373", Goland; David B.,Sopot, PL,       May 13,1999
"6,139,666", Fasano; Benjamin V.,New Windsor, CA,       May 26,1999
"6,139,666", Indyk; Richard F.,Wappingers Falls, NY,       May 26,1999
"5,552,107", Fasano; Benjamin V.,New Windsor, CA,09-May,1995
"5,552,107", Goland; David B.,Croton, NY,09-May,1995
"10,000,480", Weinstein; David S.,East Windsor, CA,10-Oct,2016
"10,000,480", Wrobleski; Stephen T.,Flemington, NJ,10-Oct,2016
"9,688,694", Zhang; Yong ,West Windsor, CA,22-Jun,2016
"9,688,694", Borzilleri; Robert M.,Carversville, PA,22-Jun,2016
"9,688,694", Donnell; Andrew F.,West Windsor, CA,22-Jun,2016
"9,688,694", Schroeder; Gretchen M.,Ewing, NJ,22-Jun,2016
"9,663,467", Weinstein; David S.,East Windsor, CA,16-Jan,2014
"9,663,467", Wrobleski; Stephen T.,Flemington, NJ,16-Jan,2014
"9,540,333", Weinstein; David S.,East Windsor, CA,07-Nov,2013
"9,540,333", Wrobleski; Stephen T.,Flemington, NJ,07-Nov,2013
"9,527,871", Zhang; Yong ,West Windsor, CA,13-Jan,2016
"9,527,871", McDonald; Ivar M.,East Haddam, CT,13-Jan,2016
"9,526,801", Zhang; Yong ,West Windsor, CA,13-Jan,2016
"9,526,801", Borzilleri; Robert M.,Carversville, PA,13-Jan,2016
"9,505,748", Weinstein; David S.,East Windsor, CA,07-Nov,2013
"9,505,748", Wrobleski; Stephen T.,Flemington, NJ,07-Nov,2013
"9,346,852", Sun; Chongqing ,East Windsor, CA,13-Mar,2012
"9,346,852", Ewing; William R.,Yardley, PA,13-Mar,2012
"9,346,795", Zhang; Liping ,East Windsor, CA,23-May,2012
"9,346,795", Schroeder; Gretchen M.,Ewing, NJ,23-May,2012
"9,249,096", Jiang; Ji ,West Windsor, CA,26-Sep,2012
"9,249,096", Lawrence; R.,Yardley, PA,26-Sep,2012
"9,169,240", Jiang; Ji ,West Windsor, CA,05-Sep,2013
"9,169,240", Johnson; James A.,Pennington, NJ,05-Sep,2013
"9,120,794", Jang; Ji ,West Windsor, CA,18-Dec,2014
"9,120,794", Lawrence; R.,Yardley, PA,18-Dec,2014
"8,952,180", Jiang; Ji ,West Windsor, CA,25-Sep,2012
"8,952,180", Lawrence; R.,Yardley, PA,25-Sep,2012
"8,642,576", Jiang; Ji ,West Windsor, CA,29-Aug,2012
"8,642,576", Johnson; James A.,Pennington, NJ,29-Aug,2012
"8,436,168", Fanfair; Dayne Dustan ,East Windsor, CA,27-Jan,2012
"8,436,168", Schultz; Mitchell J.,Decatur, IL,27-Jan,2012
"8,426,414", Kimball; David ,East Windsor, CA,04-Oct,2010
"8,426,414", Macor; John E.,Gullford, CT,04-Oct,2010
"8,324,241", Sun; Chongqing ,East Windsor, CA,       April 7,2009
"8,324,241", Lawrence; R.,Yardley, PA,       April 7,2009
"8,304,577", Kimball; David ,East Windsor, CA,       October 5,2010
"8,304,577", Kimura; S.,Stamford, CT,       October 5,2010
"8,304,403", Jiang; Ji ,West Windsor, CA,       June 10,2010
"8,304,403", Johnson; James A.,Pennington, NJ,       June 10,2010
"RE43,298", Zhu; Zhaoning ,East Windsor, CA,       April 22,2011
"RE43,298", Njoroge; F.,Warren, NJ,       April 22,2011
"8,093,235", Rice; Joseph E.,East Windsor, CA,       October 24,2008
"8,093,235", Liu; Leroy F.,Bridgewater," NJ ,CA",       October 24,2008
"8,049,019", Mudryk; Boguslaw M.,East Windsor, CA,       October 27,2009
"8,049,019", Randazzo; Michael E.,Pennington," NJ ,CA",       October 27,2009
"8,017,624", Cox; Jason M.,East Windsor, CA,       August 22,2006
"8,017,624", Edmondson; Scott D.,Clark, NJ,       August 22,2006
"7,977,332", Patel; Manorama M.,West Windsor, CA,       December 2,2004
"7,977,332", Yeager; Walter H.,Yardley, PA,       December 2,2004
"7,932,379", Randazzo; Michael E.,East Windsor, CA,       June 19,2007
"7,932,379", Gougoutas; Jack Z.,Princeton," NJ ,CA",       June 19,2007
"7,888,376", Jiang; Ji ,West Windsor, CA,       November 15,2006
"7,888,376", Johnson; James A.,Pennington, NJ,       November 15,2006
"7,884,104", Cox; Jason M.,East Windsor, CA,       September 27,2005
"7,884,104", Edmondson; Scott D.,Clark, NJ,       September 27,2005
"7,790,770", Jiang; Ji ,West Windsor, CA,       November 13,2006
"7,790,770", Johnson; James A.,Pennington, NJ,       November 13,2006
